"","lon","lat","address"
"268",-2.6103158,53.2326344,"cheshire, uk"
"269",-1.3635009,53.4326035,"rotherham, uk"
"270",-72.307869,43.7153482,"norwich, vt, usa"
"271",-80.8431267,35.2270869,"charlotte, nc, usa"
"272",-95.7257968,32.3593117,"mars, tx 75778, usa"
"273",-0.1277583,51.5073509,"london, uk"
"274",-149.4936733,64.2008413,"alaska, usa"
"275",-115.1398296,36.1699412,"las vegas, nv, usa"
"276",-0.0235333,51.5054306,"canary wharf, london e14, uk"
"277",4.8951679,52.3702157,"amsterdam, netherlands"
"278",-49.3273595,-16.777259,"av. maracanã - buriti sereno, aparecida de goiânia - go, brazil"
"279",-80.4549026,38.5976262,"west virginia, usa"
"280",-74.2776468,40.6081591,"rahway, nj 07065, usa"
"281",-81.378447,40.7989473,"canton, oh, usa"
"282",-122.9006951,47.0378741,"olympia, wa, usa"
"283",-117.1610838,32.715738,"san diego, ca, usa"
"284",-77.0483959,38.9028939,"2175 k st nw, washington, dc 20037, usa"
"285",-40.3375719,-20.3134557,"fonte grande, vitória - es, brazil"
"286",-1.76261,53.8108176,"west yorkshire, uk"
"287",-97.3516558,32.7732044,"tarrant county, tx, usa"
"288",-79.0558445,35.9131996,"chapel hill, nc, usa"
"289",-83.985,42.43472,"hell, mi 48169, usa"
"290",-84.3879824,33.7489954,"atlanta, ga, usa"
"291",-51.92528,-14.235004,"brazil"
"292",122.9888319,-5.3096355,"buton island, south east sulawesi, indonesia"
"293",3.3792057,6.5243793,"lagos, nigeria"
"294",-97.6836384,32.9659566,"springtown, tx 76082, usa"
"295",75.2902173,31.5183842,"nh 3, beas, punjab 143201, india"
"296",-3.435973,55.378051,"united kingdom"
"297",-118.344822,34.064049,"618 s detroit st, los angeles, ca 90036, usa"
"298",-3.188267,55.953252,"edinburgh, uk"
"299",-94.5785667,39.0997265,"kansas city, mo, usa"
"300",-2.2426305,53.4807593,"manchester, uk"
"301",-77.0909809,38.8816208,"arlington county, arlington, va, usa"
"302",-93.6091064,41.6005448,"des moines, ia, usa"
"303",-80.6495194,41.0997803,"youngstown, oh, usa"
"304",-119.4179324,36.778261,"california, usa"
"305",-111.5764087,40.2532608,"forest rd 027, utah, usa"
"306",-85.6023643,44.3148443,"michigan, usa"
"307",-74.0059728,40.7127753,"new york, ny, usa"
"308",-106.346771,56.130366,"canada"
"309",74.1820784,19.6106715,"50, pune - nashik hwy, ghulewadi, maharashtra 422608, india"
"310",-81.1637245,33.836081,"south carolina, usa"
"311",-96.7969879,32.7766642,"dallas, tx, usa"
"312",-0.0563747,51.688437,"theobalds park, lieutenant eliis way, goff's oak, cheshunt en8 8ya, uk"
"313",-82.5436722,27.763383,"tampa bay, florida, usa"
"314",-0.1277583,51.5073509,"london, uk"
"315",-80.1917902,25.7616798,"miami, fl, usa"
"316",-122.0873174,37.7086449,"3649 swallow ct, castro valley, ca 94546, usa"
"317",-3.435973,55.378051,"united kingdom"
"318",-83.9207392,35.9606384,"knoxville, tn, usa"
"319",-84.2963223,37.568694,"berea, ky, usa"
"320",-77.4360481,37.5407246,"richmond, va, usa"
"321",-94.6169012,38.966673,"leawood, ks, usa"
"322",5.291266,52.132633,"netherlands"
"323",122.5621063,10.7201501,"iloilo city, iloilo, philippines"
"324",-1.4785737,54.8861515,"sunderland district, uk"
"325",-121.4943996,38.5815719,"sacramento, ca, usa"
"326",-81.655651,30.3321838,"jacksonville, fl, usa"
"327",135,-82.862752,"antarctica"
"328",-97.0403352,32.8998091,"dfw international airport (dfw), 2400 aviation dr, dfw airport, tx 75261, usa"
"329",-77.0368707,38.9071923,"washington, dc, usa"
"330",-74.0059728,40.7127753,"new york, ny, usa"
"331",-2.977255,51.347405,"weston-super-mare, uk"
"332",-85.6023643,44.3148443,"michigan, usa"
"333",-81.655651,30.3321838,"jacksonville, fl, usa"
"334",-119.4179324,36.778261,"california, usa"
"335",-106.346771,56.130366,"canada"
"336",-99.168384,19.419881,"valladolid 55b, roma nte., 06700 ciudad de méxico, cdmx, mexico"
"337",-81.5157535,27.6648274,"florida, usa"
"338",55.2707828,25.2048493,"dubai - united arab emirates"
"339",-122.4194155,37.7749295,"san francisco, ca, usa"
"340",8.468946,60.472024,"norway"
"341",11.5892372,50.927054,"jena, germany"
"342",6.8936619,52.2215372,"enschede, netherlands"
"343",149.1300092,-35.2809368,"canberra act 2601, australia"
"344",-43.1779137,-22.5112638,"petrópolis - state of rio de janeiro, brazil"
"345",133.775136,-25.274398,"australia"
"346",-0.1277583,51.5073509,"london, uk"
"347",-43.1728965,-22.9068467,"rio de janeiro, state of rio de janeiro, brazil"
"348",-7.6920536,53.1423672,"ireland"
"349",-77.0365298,38.8976763,"1600 pennsylvania ave nw, washington, dc 20500, usa"
"350",-95.712891,37.09024,"united states"
"351",-38.5014136,-12.9722184,"salvador - state of bahia, brazil"
"352",-89.2108873,31.6977723,"26 ms-28, laurel, ms 39443, usa"
"353",-118.4003563,34.0736204,"beverly hills, ca, usa"
"354",22.937506,-30.559482,"south africa"
"355",-40.8374011,-20.0934536,"santa maria de jetibá - state of espírito santo, 29645-000, brazil"
"356",-77.0909809,38.8816208,"arlington county, arlington, va, usa"
"357",-77.0861753,38.707982,"3200 mount vernon hwy, mt vernon, va 22121, usa"
"358",-77.2310925,38.9187222,"tysons, va, usa"
"359",-77.4874416,39.0437567,"ashburn, va, usa"
"360",-77.059885,38.835719,"101 leadbeater st, alexandria, va 22305, usa"
"361",-77.0368707,38.9071923,"washington, dc, usa"
"362",-77.1963703,38.8303905,"annandale, va, usa"
"363",-123.1207375,49.2827291,"vancouver, bc, canada"
"364",-42.4866843,-22.932382,"saquarema, rj, 28990-000, brazil"
"365",114.184859,22.280699,"2/f, 218, laforet, 24-26 east point road, causeway bay, hong kong, causeway bay, hong kong"
"366",112.6042434,-7.9399199,"perumahan dinoyo residence kavling 7 lt 1, jalan mertojoyo barat no.dalam, merjosari, kecamatan lowokwaru, merjosari, kec. lowokwaru, kota malang, jawa timur 65144, indonesia"
"367",-71.2356113,42.3764852,"waltham, ma, usa"
"368",-111.8412502,33.3061605,"chandler, az, usa"
"369",-6.1260744,36.6850064,"jerez, cádiz, spain"
"370",-86.8752869,40.4167022,"lafayette, in, usa"
"371",39.3454734,37.7513711,"bahçelievler mahallesi, bahçelievler 26. sk., 63600 siverek/şanlıurfa, turkey"
"372",-0.0450666,38.6029075,"altea, alicante, spain"
"373",8.227512,46.818188,"switzerland"
"374",12.56738,41.87194,"italy"
"375",-3.435973,55.378051,"united kingdom"
"376",-79.778127,36.1432586,"4215 yanceyville rd x, browns summit, nc 27214, usa"
"377",-82.9000751,32.1656221,"georgia, usa"
"378",-107.4338866,32.4507852,"co rd a021, deming, nm 88030, usa"
"379",-75.4816362,40.2773517,"9 pa-73, zieglerville, pa 19492, usa"
"380",-0.5599501,51.3147593,"surrey, uk"
"381",-43.1728965,-22.9068467,"rio de janeiro, state of rio de janeiro, brazil"
"382",-0.1277583,51.5073509,"london, uk"
"383",-83.6129939,42.2411499,"ypsilanti, mi, usa"
"384",-1.470085,53.381129,"sheffield, uk"
"385",-94.3096871,41.8460962,"jamaica, ia 50128, usa"
"386",-81.0348144,34.0007104,"columbia, sc, usa"
"387",-87.964925,41.5992209,"il-7, illinois, usa"
"388",-44.0947303,-22.5077597,"volta redonda - state of rio de janeiro, brazil"
"389",-94.658108,39.022807,"5835 lamar ave, mission, ks 66202, usa"
"390",-2.5969501,53.3900441,"warrington, uk"
"391",-96.8059406,32.9072422,"11661 preston road # 154, dallas, tx 75230, united states"
"392",-121.111293,38.942856,"3255 sunset terrace, auburn, ca 95602, usa"
"393",-80.0905465,26.5317866,"boynton beach, fl, usa"
"394",-73.9441579,40.6781784,"brooklyn, ny, usa"
"395",-81.3601498,28.5379491,"fl-408, orlando, fl, usa"
